YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
2014,1,14,,,-11.0,166.0,9147.0,6.0,26.0,,,13.0,,81.0,60.0,100.0,3.0,50.0,,41.0,30.2,,,320.0,310.0,,,,,103.0,157.0,,,9999.0,,,,,,,,,,,,,,,,,,,,,
2014,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
2014,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,
2014,1,17,,,6.0,10108.0,9096.0,39.0,52.0,,,0.0,,65.0,52.0,82.0,0.0,0.0,43.879999999999995,53.96,37.94,,,300.0,300.0,,,,,112.0,143.0,,,-9999.0,,,,,,,,,,,,,,,,,,,,,
2014,1,19,,,-17.0,217.0,201.0,11.0,39.0,,,5.0,,74.0,53.0,96.0,,0.0,,42.980000000000004,33.98,,,290.0,270.0,,,,,107.0,143.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
2014,1,22,,,-17.0,383.0,9340.0,6.0,15.0,,,0.0,,79.0,54.0,96.0,0.0,0.0,,48.02,28.22,,,320.0,330.0,,,,,40.0,54.0,,,9999.0,,,,,,,,,,,,,,,,,,,,,
2014,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
2014,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,
2014,1,25,,,-22.0,10349.0,9302.0,-11.0,6.0,,,0.0,,84.0,65.0,96.0,0.0,0.0,32.18,44.06,24.26,,,130.0,130.0,,,,,36.0,45.0,,,-9999.0,,,,,,,,,,,,,,,,,,,,,
2014,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,
2014,1,27,,,-33.0,312.0,269.0,-17.0,10.0,,,0.0,,85.0,68.0,100.0,0.0,0.0,,37.94,24.26,,,130.0,290.0,,,,,40.0,54.0,,,999.0,,,,,,,,,,,,,,,,,,,,,
2014,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
2014,1,30,,,-39.0,284.0,9241.0,-33.0,15.0,,,,,94.0,88.0,100.0,,0.0,,29.12,25.16,,,330.0,320.0,,,,,54.0,67.0,,,9999.0,,,,,,,,,,,,,,,,,,,,,
2014,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
2014,2,1,,,-33.0,10196.0,9170.0,-6.0,19.0,,,0.0,,78.0,52.0,96.0,0.0,0.0,33.08,39.92,28.22,,,300.0,290.0,,,,,63.0,72.0,,,-9999.0,,,,,,,,,,,,,,,,,,,,,
2014,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,
2014,2,3,,,-67.0,156.0,126.0,-17.0,48.0,,,0.0,,55.0,38.0,64.0,0.0,0.0,,42.08,28.22,,,140.0,140.0,,,,,81.0,103.0,,,999.0,,,,,,,,,,,,,,,,,,,,,
2014,2,6,,,-89.0,210.0,9177.0,-56.0,22.0,,,0.0,,70.0,53.0,92.0,0.0,,,29.12,20.12,,,340.0,300.0,,,,,63.0,76.0,,,9999.0,,,,,,,,,,,,,,,,,,,,,
2014,2,9,,,-106.0,10186.0,9136.0,-78.0,59.0,,,8.0,,77.0,68.0,92.0,10.0,0.0,19.22,23.18,16.16,,,150.0,150.0,,,,,94.0,112.0,,,-9999.0,,,,,,,,,,,,,,,,,,,,,
2014,2,11,,,-50.0,119.0,86.0,-39.0,22.0,,,51.0,,91.0,81.0,96.0,64.0,50.0,,35.06,19.22,,,130.0,130.0,,,,,89.0,103.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
2014,2,14,,,11.0,163.0,9147.0,28.0,16.0,,,5.0,,84.0,66.0,96.0,0.0,,,46.94,33.08,,,120.0,130.0,,,,,63.0,76.0,,,9999.0,,,,,,,,,,,,,,,,,,,,,
2014,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
2014,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,
2014,2,17,,,0.0,10217.0,9191.0,28.0,26.0,,,0.0,,72.0,55.0,92.0,0.0,0.0,40.28,50.0,31.1,,,360.0,350.0,,,,,67.0,89.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
2014,2,19,,,44.0,159.0,143.0,50.0,41.0,,,124.0,,95.0,65.0,100.0,0.0,0.0,,44.96,39.02,,,130.0,140.0,,,,,89.0,107.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
2014,2,22,,,39.0,152.0,9136.0,50.0,45.0,,,155.0,,90.0,60.0,100.0,0.0,0.0,,46.04,39.92,,,120.0,120.0,,,,,89.0,107.0,,,9999.0,,,,,,,,,,,,,,,,,,,,,
2014,2,25,,,-33.0,10149.0,9147.0,28.0,52.0,,,3.0,,50.0,35.0,73.0,0.0,0.0,48.02,55.94,37.04,,,290.0,290.0,,,,,116.0,174.0,,,-9999.0,,,,,,,,,,,,,,,,,,,,,
2014,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,
2014,2,27,,,-39.0,139.0,126.0,28.0,43.0,,,,,45.0,26.0,80.0,0.0,0.0,,57.02,37.94,,,280.0,250.0,,,,,130.0,174.0,,,999.0,,,,,,,,,,,,,,,,,,,,,
2014,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
2014,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,
2014,2,30,,,-33.0,163.0,9153.0,6.0,56.0,,,13.0,,67.0,36.0,100.0,,0.0,,50.0,29.12,,,340.0,330.0,,,,,148.0,192.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
2014,3,1,,,33.0,10024.0,9031.0,50.0,18.0,,,8.0,,84.0,76.0,100.0,0.0,0.0,44.239999999999995,46.94,37.94,,,330.0,340.0,,,,,76.0,89.0,,,-9999.0,,,,,,,,,,,,,,,,,,,,,
2014,3,3,,,44.0,115.0,109.0,61.0,45.0,,,114.0,,80.0,61.0,96.0,0.0,0.0,,53.06,41.0,,,160.0,160.0,,,,,107.0,165.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
2014,3,6,,,33.0,166.0,9153.0,61.0,19.0,,,0.0,,71.0,44.0,100.0,0.0,0.0,,57.02,39.92,,,130.0,20.0,,,,,58.0,72.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
2014,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,
2014,3,9,,,39.0,10112.0,9120.0,78.0,39.0,,,66.0,,63.0,37.0,100.0,0.0,0.0,54.86,60.08,44.06,,,320.0,290.0,,,,,125.0,157.0,,,-9999.0,,,,,,,,,,,,,,,,,,,,,
2014,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,
2014,3,11,,,11.0,227.0,214.0,44.0,30.0,,,0.0,,63.0,45.0,79.0,0.0,0.0,,53.96,37.94,,,320.0,310.0,,,,,81.0,107.0,,,999.0,,,,,,,,,,,,,,,,,,,,,
2014,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
2014,3,14,,,56.0,183.0,9174.0,83.0,52.0,,,41.0,,71.0,48.0,86.0,0.0,0.0,,55.04,46.94,,,120.0,110.0,,,,,76.0,98.0,,,9999.0,,,,,,,,,,,,,,,,,,,,,
2014,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
2014,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,
2014,3,17,,,-6.0,10288.0,9262.0,33.0,44.0,,,0.0,,67.0,38.0,89.0,0.0,0.0,42.260000000000005,53.96,33.98,,,330.0,320.0,,,,,103.0,130.0,,,-9999.0,,,,,,,,,,,,,,,,,,,,,
2014,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,
2014,3,19,,,-22.0,281.0,252.0,22.0,13.0,,,0.0,,61.0,31.0,85.0,0.0,0.0,,55.04,30.2,,,360.0,280.0,,,,,40.0,58.0,,,999.0,,,,,,,,,,,,,,,,,,,,,
2014,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
2014,3,22,,,6.0,193.0,9180.0,44.0,21.0,,,3.0,,65.0,46.0,86.0,0.0,0.0,,55.04,37.04,,,330.0,330.0,,,,,81.0,103.0,,,9999.0,,,,,,,,,,,,,,,,,,,,,
2014,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
2014,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,
2014,3,25,,,-33.0,10196.0,9177.0,56.0,36.0,,,0.0,,35.0,20.0,55.0,0.0,0.0,51.44,69.08,39.02,,,120.0,120.0,,,,,72.0,81.0,,,-9999.0,,,,,,,,,,,,,,,,,,,,,
2014,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,
2014,3,27,,,-44.0,132.0,133.0,22.0,91.0,,,3.0,,49.0,23.0,96.0,,0.0,,59.0,33.98,,,300.0,300.0,,,,,183.0,233.0,,,999.0,,,,,,,,,,,,,,,,,,,,,
2014,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
2014,3,30,,,-61.0,196.0,9170.0,17.0,38.0,,,0.0,,42.0,22.0,72.0,0.0,0.0,,55.94,31.1,,,130.0,130.0,,,,,81.0,103.0,,,9999.0,,,,,,,,,,,,,,,,,,,,,
2014,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
2014,4,1,,,17.0,10061.0,9055.0,28.0,24.0,,,109.0,,87.0,60.0,100.0,0.0,0.0,42.260000000000005,44.96,35.06,,,290.0,280.0,,,,,63.0,81.0,,,1.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
2014,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,,,,
2014,4,3,,,11.0,115.0,106.0,33.0,30.0,,,30.0,,76.0,50.0,97.0,0.0,0.0,,53.96,33.98,,,20.0,360.0,,,,,89.0,107.0,,,1.0,,999.0,,,,,999.0,,,,,,,,,,,,,,
2014,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
2014,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,
2014,4,6,,,0.0,129.0,9123.0,50.0,20.0,,,,,55.0,36.0,71.0,0.0,0.0,,57.02,39.02,,,120.0,120.0,,,,,67.0,89.0,,,9999.0,,9999.0,,,,,1.0,,,,,,,,,,,,,,
2014,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,,,
2014,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,,,,,,,,,
2014,4,9,,,33.0,10210.0,9201.0,72.0,32.0,,,15.0,,62.0,34.0,90.0,0.0,0.0,50.54,62.059999999999995,44.06,,,320.0,320.0,,,,,103.0,134.0,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
2014,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,,,,,,,,,,,
2014,4,11,,,17.0,247.0,235.0,67.0,20.0,,,0.0,,52.0,26.0,79.0,0.0,0.0,,68.0,37.94,,,140.0,310.0,,,,,45.0,67.0,,,999.0,,999.0,,,,,999.0,,,,,,,,,,,,,,
2014,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
2014,4,13,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,14,,,33.0,149.0,9153.0,89.0,37.0,,,0.0,,49.0,27.0,74.0,0.0,0.0,,69.98,44.06,,,340.0,330.0,,,,,76.0,98.0,,,9999.0,,9999.0,,,,,9999.0,,,,,,,,,,,,,,
2014,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,,,,,,,
2014,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,,,,,,,,,
2014,4,17,,,-11.0,10135.0,9130.0,61.0,19.0,,,0.0,,43.0,23.0,63.0,0.0,0.0,53.06,66.92,39.02,,,330.0,300.0,,,,,67.0,98.0,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
2014,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,,,,,,,,,,,
2014,4,19,,,-11.0,91.0,92.0,56.0,50.0,,,0.0,,44.0,17.0,71.0,0.0,0.0,,62.959999999999994,41.0,,,320.0,330.0,,,,,112.0,134.0,,,999.0,,999.0,,,,,999.0,,,,,,,,,,,,,,
2014,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
2014,4,22,,,-89.0,224.0,9204.0,28.0,36.0,,,0.0,,27.0,13.0,48.0,0.0,0.0,,64.04,33.08,,,140.0,150.0,,,,,89.0,116.0,,,9999.0,,9999.0,,,,,9999.0,,,,,,,,,,,,,,
2014,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,,,,,,,
2014,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,,,,,,,,,
2014,4,25,,,-67.0,10163.0,9153.0,28.0,24.0,,,0.0,,35.0,18.0,61.0,0.0,0.0,47.84,60.980000000000004,33.08,,,10.0,300.0,,,,,72.0,94.0,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
2014,4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,,,,
2014,4,27,,,-11.0,98.0,99.0,72.0,57.0,,,38.0,,40.0,20.0,89.0,0.0,0.0,,75.02,41.0,,,290.0,300.0,,,,,165.0,206.0,,,1.0,,999.0,,,,,999.0,,,,,,,,,,,,,,
2014,4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
2014,4,30,,,-39.0,122.0,9130.0,67.0,47.0,,,0.0,,28.0,14.0,49.0,0.0,0.0,,75.02,42.980000000000004,,,310.0,310.0,,,,,161.0,201.0,,,9999.0,,9999.0,,,,,9999.0,,,,,,,,,,,,,,
2014,4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,,,,,,,
2014,5,1,,,17.0,10210.0,9204.0,89.0,20.0,,,0.0,,42.0,17.0,69.0,0.0,0.0,59.72,78.08,44.96,,,130.0,130.0,,,,,58.0,72.0,,,-9999.0,,-9999.0,,,,,1.0,,,,,,,,,,,,,,
2014,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,
2014,5,3,,,22.0,135.0,136.0,100.0,22.0,,,0.0,,36.0,17.0,61.0,0.0,0.0,,82.94,48.02,,,140.0,130.0,,,,,54.0,67.0,,,999.0,,999.0,,,,,999.0,,,,,,,,,,,,,,
2014,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
2014,5,6,,,39.0,78.0,9092.0,94.0,24.0,,,3.0,,47.0,29.0,69.0,0.0,0.0,,69.08,50.0,,,320.0,330.0,,,,,76.0,103.0,,,9999.0,,9999.0,,,,,9999.0,,,,,,,,,,,,,,
2014,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,,,,,,,
2014,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,,,,,,,,,
2014,5,9,,,0.0,10061.0,9065.0,61.0,80.0,,,0.0,,48.0,25.0,76.0,0.0,0.0,52.7,66.02,41.0,,,310.0,330.0,,,,,139.0,165.0,,,-9999.0,,-9999.0,,,,,1.0,,,,,,,,,,,,,,
2014,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,
2014,5,11,,,-6.0,78.0,86.0,61.0,67.0,,,0.0,,43.0,23.0,73.0,0.0,0.0,,66.92,41.0,,,330.0,310.0,,,,,130.0,165.0,,,999.0,,999.0,,,,,999.0,,,,,,,,,,,,,,
2014,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
2014,5,14,,,44.0,112.0,9120.0,83.0,43.0,,,69.0,,63.0,30.0,89.0,0.0,0.0,,62.959999999999994,44.96,,,330.0,270.0,,,,,98.0,157.0,,,1.0,,9999.0,,,,,9999.0,,,,,,,,,,,,,,
2014,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,,,,,,,,,,
2014,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,,,,,,,,,,,,,
2014,5,17,,,0.0,10179.0,9180.0,67.0,76.0,,,0.0,,46.0,26.0,68.0,0.0,0.0,51.44,66.92,41.0,,,320.0,320.0,,,,,139.0,179.0,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
2014,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,,,,,,,,,,,
2014,5,19,,,-11.0,129.0,241.0,61.0,24.0,,,0.0,,44.0,17.0,71.0,0.0,0.0,,66.02,37.94,,,300.0,290.0,,,,,67.0,89.0,,,999.0,,999.0,,,,,999.0,,,,,,,,,,,,,,
2014,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
2014,5,22,,,11.0,244.0,9238.0,94.0,25.0,,,0.0,,36.0,19.0,56.0,0.0,0.0,,78.08,46.94,,,330.0,320.0,,,,,72.0,103.0,,,9999.0,,9999.0,,,,,9999.0,,,,,,,,,,,,,,
2014,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,,,,,,,
2014,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,,,,,,,,,
2014,5,25,,,44.0,10115.0,9126.0,122.0,27.0,,,0.0,,34.0,24.0,53.0,0.0,0.0,70.88,82.04,57.92,,,350.0,350.0,,,,,63.0,81.0,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
2014,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,
2014,5,27,,,11.0,91.0,103.0,94.0,26.0,,,0.0,,35.0,14.0,64.0,0.0,0.0,,78.98,48.92,,,350.0,360.0,,,,,72.0,98.0,,,999.0,,999.0,,,,,1.0,,,,,,,,,,,,,,
2014,5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,,,,,,,,
2014,5,30,,,22.0,115.0,9120.0,83.0,24.0,,,0.0,,49.0,22.0,82.0,0.0,0.0,,69.08,42.980000000000004,,,340.0,330.0,,,,,67.0,98.0,,,9999.0,,9999.0,,,,,9999.0,,,,,,,,,,,,,,
2014,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,
2014,6,1,,,17.0,10129.0,9136.0,100.0,23.0,,,0.0,,38.0,17.0,68.0,0.0,0.0,62.42,80.06,46.04,,,310.0,300.0,,,,,89.0,134.0,,,,,,,,,,-9999.0,,,,,,,,,,,,,,
2014,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,
2014,6,3,,,0.0,78.0,92.0,111.0,37.0,,,0.0,,25.0,10.0,46.0,0.0,0.0,,89.06,55.94,,,320.0,190.0,,,,,107.0,139.0,,,,,,,,,,999.0,,,,,,,,,,,,,,
2014,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,
2014,6,6,,,0.0,122.0,9136.0,106.0,29.0,,,0.0,,28.0,11.0,53.0,0.0,0.0,,82.94,53.06,,,310.0,300.0,,,,,94.0,112.0,,,,,,,,,,9999.0,,,,,,,,,,,,,,
2014,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,
2014,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,
2014,6,9,,,-11.0,10119.0,9133.0,94.0,39.0,,,0.0,,28.0,11.0,57.0,0.0,0.0,68.72,80.96,51.08,,,300.0,300.0,,,,,98.0,139.0,,,,,,,,,,-9999.0,,,,,,,,,,,,,,
2014,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,
2014,6,11,,,6.0,132.0,143.0,100.0,32.0,,,0.0,,30.0,15.0,53.0,0.0,0.0,,82.04,51.08,,,320.0,300.0,,,,,89.0,116.0,,,,,,,,,,999.0,,,,,,,,,,,,,,
2014,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,
2014,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,
2014,6,14,,,22.0,105.0,9120.0,122.0,30.0,,,0.0,,28.0,14.0,49.0,0.0,0.0,,89.06,57.02,,,350.0,330.0,,,,,89.0,103.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
2014,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,
2014,6,17,,,-11.0,10108.0,9120.0,94.0,18.0,,,0.0,,28.0,8.0,52.0,0.0,0.0,67.64,82.94,50.0,,,280.0,270.0,,,,,54.0,67.0,,,,,,,,,,-9999.0,,,,,,,,,,,,,,
2014,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,
2014,6,19,,,-6.0,30.0,55.0,117.0,49.0,,,0.0,,21.0,9.0,39.0,0.0,0.0,,93.91999999999999,59.0,,,300.0,280.0,,,,,98.0,125.0,,,,,,,,,,999.0,,,,,,,,,,,,,,
2014,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,
2014,6,22,,,33.0,135.0,9136.0,94.0,38.0,,,0.0,,46.0,29.0,69.0,0.0,0.0,,69.98,50.0,,,320.0,360.0,,,,,81.0,107.0,,,,,,,,,,9999.0,,,,,,,,,,,,,,
2014,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,
2014,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,
2014,6,25,,,22.0,10058.0,9076.0,83.0,51.0,,,18.0,,46.0,23.0,86.0,0.0,0.0,61.88,66.92,50.0,,,320.0,320.0,,,,,103.0,116.0,,,,,,,,,,-9999.0,,,,,,,,,,,,,,
2014,6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,
2014,6,27,,,0.0,129.0,130.0,67.0,47.0,,,0.0,,45.0,26.0,68.0,0.0,0.0,,64.94,41.0,,,320.0,310.0,,,,,112.0,139.0,,,,,,,,,,999.0,,,,,,,,,,,,,,
2014,6,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,
2014,6,30,,,33.0,146.0,9147.0,111.0,29.0,,,0.0,,37.0,14.0,71.0,0.0,0.0,,84.91999999999999,50.0,,,150.0,320.0,,,,,58.0,76.0,,,,,,,,,,9999.0,,,,,,,,,,,,,,
2014,6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,
2014,7,1,,,11.0,10122.0,9140.0,128.0,30.0,,,0.0,,22.0,10.0,41.0,0.0,0.0,75.38,96.08000000000001,60.08,,,140.0,130.0,,,,,63.0,89.0,,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
2014,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,,,,
2014,7,3,,,28.0,78.0,109.0,144.0,28.0,,,0.0,,21.0,10.0,33.0,0.0,0.0,,100.03999999999999,64.94,,,290.0,290.0,,,,,94.0,125.0,,,,,999.0,,,,,999.0,,,,,,,,,,,,,,
2014,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
2014,7,6,,,67.0,91.0,9120.0,156.0,29.0,,,0.0,,27.0,14.0,52.0,0.0,0.0,,98.96000000000001,64.94,,,320.0,330.0,,,,,89.0,103.0,,,,,9999.0,,,,,9999.0,,,,,,,,,,,,,,
2014,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,,,,,,,,,,
2014,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,,,,,,,,,,,,,
2014,7,9,,,39.0,10132.0,9157.0,150.0,31.0,,,0.0,,22.0,7.0,37.0,0.0,0.0,84.02,102.02,66.92,,,330.0,360.0,,,,,67.0,89.0,,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
2014,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,,,,
