YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01
1948,11,17,,,,,,,,,,,,0.0,,,,0.0,0.0,,55.04,42.980000000000004,,,,,,,,,,,,,-9999.0,,,-9999.0,,,,-9999.0,,,,,,-9999.0,,-9999.0,,,,
1948,11,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,-9.0,,,,,,,,,,-9.0,,-9.0,,,,
1948,11,19,,,,,,,,,,,,0.0,,,,0.0,0.0,,55.94,42.980000000000004,,,,,,,,,,,,,999.0,,,999.0,,,,1.0,,,,,,999.0,,999.0,,,,
1948,11,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,-999.0,,,,
1948,11,22,,,,,,,,,,,,0.0,,,,0.0,0.0,,51.98,39.92,,,,,,,,,,,,,9999.0,,,9999.0,,,,9999.0,,,,,,9999.0,,9999.0,,,,
1948,11,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,-99.0,,,,,,,,,,-99.0,,-99.0,,,,
1948,11,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,,,,,,,,,99.0,,99.0,,,,
1948,11,25,,,,,,,,,,,,0.0,,,,0.0,0.0,,55.04,42.08,,,,,,,,,,,,,-9999.0,,,-9999.0,,,,1.0,,,,,,-9999.0,,-9999.0,,,,
1948,11,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,-9.0,,,,,,,,,,,,-9.0,,,,
1948,11,27,,,,,,,,,,,,5.0,,,,0.0,0.0,,60.08,44.96,,,,,,,,,,,,,999.0,,,999.0,,,,1.0,,,,,,1.0,,999.0,,,,
1948,11,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,-999.0,,,,
1948,11,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,
1948,11,30,,,,,,,,,,,,46.0,,,,0.0,0.0,,62.059999999999995,35.06,,,,,,,,,,,,,1.0,,,9999.0,,,,1.0,,,,,,1.0,,9999.0,,,,
1948,11,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,-99.0,,,,
1948,12,1,,,,,,,,,,,,0.0,,,,0.0,0.0,,51.08,35.96,,,,,,,,,,,,,1.0,,,-9999.0,,-9999.0,,1.0,-9999.0,,,,,-9999.0,,-9999.0,,,,
1948,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,-9.0,,,,,-9.0,,-9.0,,,,
1948,12,3,,,,,,,,,,,,0.0,,,,0.0,0.0,,46.94,30.92,,,,,,,,,,,,,999.0,,,999.0,,999.0,,1.0,999.0,,,,,999.0,,999.0,,,,
1948,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,-999.0,,,,,,,-999.0,,,,
1948,12,6,,,,,,,,,,,,53.0,,,,0.0,0.0,,53.96,42.08,,,,,,,,,,,,,9999.0,,,9999.0,,9999.0,,1.0,9999.0,,,,,1.0,,9999.0,,,,
1948,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,-99.0,,-99.0,,,-99.0,,,,,,,-99.0,,,,
1948,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,99.0,,,99.0,,,,,99.0,,99.0,,,,
1948,12,9,,,,,,,,,,,,15.0,,,,0.0,0.0,,55.94,44.06,,,,,,,,,,,,,1.0,,,-9999.0,,-9999.0,,1.0,-9999.0,,,,,1.0,,-9999.0,,,,
1948,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,-9.0,,,,,,,-9.0,,,,
1948,12,11,,,,,,,,,,,,,,,,0.0,0.0,,53.96,39.02,,,,,,,,,,,,,999.0,,,999.0,,999.0,,1.0,999.0,,,,,1.0,,999.0,,,,
1948,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,-999.0,,-999.0,,,-999.0,,,,,,,-999.0,,,,
1948,12,14,,,,,,,,,,,,0.0,,,,0.0,0.0,,42.08,32.0,,,,,,,,,,,,,9999.0,,,9999.0,,9999.0,,1.0,9999.0,,,,,9999.0,,9999.0,,,,
1948,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,-99.0,,-99.0,,,-99.0,,,,,-99.0,,-99.0,,,,
1948,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,99.0,,,99.0,,,,,99.0,,99.0,,,,
1948,12,17,,,,,,,,,,,,0.0,,,,0.0,0.0,,42.980000000000004,28.04,,,,,,,,,,,,,-9999.0,,,-9999.0,,-9999.0,,1.0,-9999.0,,,,,-9999.0,,-9999.0,,,,
1948,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,-9.0,,-9.0,,,-9.0,,,,,,,-9.0,,,,
1948,12,19,,,,,,,,,,,,13.0,,,,0.0,0.0,,51.98,37.04,,,,,,,,,,,,,999.0,,,999.0,,999.0,,1.0,999.0,,,,,1.0,,999.0,,,,
1948,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,-999.0,,-999.0,,,-999.0,,,,,,,-999.0,,,,
1948,12,22,,,,,,,,,,,,0.0,,,,0.0,0.0,,51.98,33.98,,,,,,,,,,,,,9999.0,,,9999.0,,9999.0,,9999.0,9999.0,,,,,9999.0,,9999.0,,,,
1948,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,-99.0,,-99.0,,-99.0,-99.0,,,,,-99.0,,-99.0,,,,
1948,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,99.0,,99.0,99.0,,,,,99.0,,99.0,,,,
1948,12,25,,,,,,,,,,,,76.0,,,,0.0,0.0,,42.08,33.98,,,,,,,,,,,,,1.0,,,-9999.0,,-9999.0,,1.0,-9999.0,,,,,1.0,,-9999.0,,,,
1948,12,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,-9.0,,,,,,,-9.0,,,,
1948,12,27,,,,,,,,,,,,3.0,,,,0.0,0.0,,44.96,33.98,,,,,,,,,,,,,1.0,,,999.0,,999.0,,1.0,999.0,,,,,1.0,,999.0,,,,
1948,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,-999.0,,,,,,,-999.0,,,,
1948,12,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,9.0,,,,
1948,12,30,,,,,,,,,,,,409.0,,,,457.0,457.0,,30.92,26.060000000000002,,,,,,,,,,,,,1.0,,,9999.0,,9999.0,,9999.0,9999.0,,,,,9999.0,,1.0,,,,
1948,12,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,-99.0,,,,,-99.0,,,,,,
1949,1,1,,,,,,,,,,,,69.0,,,,56.0,76.0,,33.08,24.98,,,,,,,,,,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,,,-9999.0,,1.0,,,,
1949,1,2,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,-9.0,,-9.0,,,,,,,,-9.0,,,,,,
1949,1,3,,,,,,,,,,,,,,,,,25.0,,35.96,28.94,,,,,,,,,,,,,999.0,,999.0,999.0,,999.0,,1.0,,,,,,999.0,,1.0,,,,
1949,1,4,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,-999.0,,-999.0,,,,,,,,-999.0,,,,,,
1949,1,6,,,,,,,,,,,,0.0,,,,0.0,0.0,,42.980000000000004,26.060000000000002,,,,,,,,,,,,,9999.0,,9999.0,9999.0,,9999.0,,1.0,,,,,,9999.0,,9999.0,,,,
1949,1,7,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,-99.0,,,,
1949,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,99.0,,,,
1949,1,9,,,,,,,,,,,,142.0,,,,0.0,0.0,,51.08,37.04,,,,,,,,,,,,,1.0,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,,,1.0,,-9999.0,,,,
1949,1,10,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,,,,,,,,,-9.0,,,,
1949,1,11,,,,,,,,,,,,0.0,,,,0.0,0.0,,50.0,35.06,,,,,,,,,,,,,999.0,,999.0,999.0,,999.0,,1.0,,,,,,999.0,,999.0,,,,
1949,1,12,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,-999.0,,-999.0,,,,,,,,-999.0,,-999.0,,,,
1949,1,14,,,,,,,,,,,,0.0,,,,0.0,0.0,,53.06,37.94,,,,,,,,,,,,,9999.0,,9999.0,9999.0,,9999.0,,1.0,,,,,,9999.0,,9999.0,,,,
1949,1,15,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,,,,,,,-99.0,,-99.0,,,,
1949,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,,,,,,,99.0,,99.0,,,,
1949,1,17,,,,,,,,,,,,0.0,,,,0.0,0.0,,41.0,32.0,,,,,,,,,,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,,,-9999.0,,-9999.0,,,,
1949,1,18,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,-9.0,,-9.0,,,,,,,,-9.0,,,,,,
1949,1,19,,,,,,,,,,,,,,,,,0.0,,37.04,30.02,,,,,,,,,,,,,999.0,,999.0,999.0,,999.0,,1.0,,,,,,999.0,,1.0,,,,
1949,1,20,,,,,,,,,,,,0.0,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-999.0,,-999.0,-999.0,,-999.0,,,,,,,,-999.0,,,,,,
1949,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,
1949,1,22,,,,,,,,,,,,0.0,,,,0.0,0.0,,44.06,28.94,,,,,,,,,,,,,9999.0,,9999.0,9999.0,,9999.0,,1.0,,,,,,9999.0,,9999.0,,,,
1949,1,23,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,-99.0,,-99.0,-99.0,,-99.0,,,,,,,,-99.0,,-99.0,,,,
1949,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,99.0,,99.0,,99.0,,,,,,99.0,,99.0,,,,
1949,1,25,,,,,,,,,,,,0.0,,,,0.0,0.0,,48.92,35.06,,,,,,,,,,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,1.0,,,,,,-9999.0,,-9999.0,,,,
1949,1,26,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,,,,,,,,,-9.0,,,,
1949,1,27,,,,,,,,,,,,,,,,0.0,0.0,,53.96,41.0,,,,,,,,,,,,,1.0,,999.0,999.0,,999.0,,1.0,,,,,,1.0,,999.0,,,,
1949,1,28,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,,,,,,,,,-999.0,,,,
1949,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
1949,1,30,,,,,,,,,,,,25.0,,,,0.0,0.0,,57.92,41.0,,,,,,,,,,,,,1.0,,9999.0,9999.0,,9999.0,,1.0,,,,,,1.0,,9999.0,,,,
1949,1,31,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,,,,,,,,,-99.0,,,,
1949,2,1,,,,,,,,,,,,0.0,,,,0.0,0.0,,35.06,28.94,,,,,,,,,,,,,-9999.0,,,-9999.0,,,,1.0,-9999.0,,,,,-9999.0,,-9999.0,,,,
1949,2,2,,,,,,,,,,,,0.0,,,,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,,-9.0,,,,,-9.0,,,,,-9.0,,-9.0,,,,
1949,2,3,,,,,,,,,,,,0.0,,,,0.0,,,32.0,23.0,,,,,,,,,,,,,999.0,,,999.0,,,,1.0,999.0,,,,,999.0,,999.0,,,,
1949,2,4,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,-999.0,,,,,-999.0,,,,,-999.0,,-999.0,,,,
1949,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,9.0,,,,,,
1949,2,6,,,,,,,,,,,,89.0,,,,0.0,0.0,,39.02,35.06,,,,,,,,,,,,,1.0,,,9999.0,,,,1.0,9999.0,,,,,1.0,,9999.0,,,,
1949,2,7,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,,,-99.0,,,,
1949,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,,,,99.0,,99.0,,,,
1949,2,9,,,,,,,,,,,,0.0,,,,0.0,0.0,,37.04,21.92,,,,,,,,,,,,,-9999.0,,,-9999.0,,,,1.0,-9999.0,,,,,-9999.0,,-9999.0,,,,
1949,2,10,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,-9.0,,,,
1949,2,11,,,,,,,,,,,,66.0,,,,0.0,0.0,,50.0,35.06,,,,,,,,,,,,,1.0,,,999.0,,,,1.0,999.0,,,,,1.0,,999.0,,,,
1949,2,12,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,,,-999.0,,,,,,,-999.0,,,,
1949,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
1949,2,14,,,,,,,,,,,,0.0,,,,0.0,0.0,,60.08,35.06,,,,,,,,,,,,,1.0,,,9999.0,,,,1.0,9999.0,,,,,9999.0,,9999.0,,,,
1949,2,15,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,-99.0,,,,,,
1949,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,,,99.0,99.0,,,,,99.0,,,,,,
1949,2,17,,,,,,,,,,,,0.0,,,,0.0,0.0,,35.96,19.939999999999998,,,,,,,,,,,,,-9999.0,,,-9999.0,,,,1.0,-9999.0,,,,,-9999.0,,-9999.0,,,,
1949,2,18,,,,,,,,,,,,0.0,,,,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,,-9.0,,,,,-9.0,,,,,-9.0,,-9.0,,,,
1949,2,19,,,,,,,,,,,,0.0,,,,0.0,0.0,,39.02,15.979999999999997,,,,,,,,,,,,,999.0,,,999.0,,,,999.0,999.0,,,,,999.0,,999.0,,,,
1949,2,20,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,-999.0,,,,,-999.0,,,,,,,-999.0,,,,
1949,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
1949,2,22,,,,,,,,,,,,,,,,0.0,0.0,,55.04,44.96,,,,,,,,,,,,,1.0,,,9999.0,,,,1.0,9999.0,,,,,1.0,,9999.0,,,,
1949,2,23,,,,,,,,,,,,0.0,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,,,-99.0,,,,
1949,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,,,,,,99.0,,,,
1949,2,25,,,,,,,,,,,,102.0,,,,0.0,0.0,,57.02,37.04,,,,,,,,,,,,,-9999.0,,,1.0,,,,1.0,-9999.0,,,,,1.0,,-9999.0,,,,
1949,2,26,,,,,,,,,,,,0.0,,,,,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,,-9.0,,,,,,,,,,,
1949,2,27,,,,,,,,,,,,,,,,,0.0,,39.02,26.96,,,,,,,,,,,,,999.0,,,999.0,,,,1.0,999.0,,,,,999.0,,1.0,,,,
1949,2,28,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,-999.0,,,,,-999.0,,,,,-999.0,,,,,,
1949,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,9.0,,,,,,
1949,2,30,,,,,,,,,,,,33.0,,,,0.0,0.0,,53.96,37.04,,,,,,,,,,,,,1.0,,,9999.0,,,,9999.0,9999.0,,,,,1.0,,9999.0,,,,
1949,2,31,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,,,-99.0,,,,
1949,3,1,,,,,,,,,,,,5.0,,,,41.0,127.0,,37.94,23.0,,,,,,,,,,,,,-9999.0,,,-9999.0,,,,1.0,1.0,,,,,-9999.0,,1.0,,,,
1949,3,2,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,,-9.0,,,,,,,,,,-9.0,,,,,,
1949,3,3,,,,,,,,,,,,0.0,,,,0.0,102.0,,37.04,21.92,,,,,,,,,,,,,999.0,,,999.0,,,,999.0,999.0,,,,,999.0,,999.0,,,,
1949,3,4,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,-999.0,,,-999.0,,,,,-999.0,,,,,-999.0,,-999.0,,,,
1949,3,6,,,,,,,,,,,,0.0,,,,0.0,25.0,,39.02,19.939999999999998,,,,,,,,,,,,,9999.0,,,9999.0,,,,9999.0,9999.0,,,,,9999.0,,9999.0,,,,
1949,3,7,,,,,,,,,,,,0.0,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,,,-99.0,,,,,-99.0,,,,,,,-99.0,,,,
1949,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,,,,99.0,,,,,,,99.0,,,,
1949,3,9,,,,,,,,,,,,0.0,,,,0.0,0.0,,62.059999999999995,41.0,,,,,,,,,,,,,-9999.0,,,-9999.0,,,,1.0,-9999.0,,,,,1.0,,-9999.0,,,,
1949,3,10,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,,-9.0,,,,,-9.0,,,,,,,-9.0,,,,
1949,3,11,,,,,,,,,,,,0.0,,,,0.0,0.0,,42.08,26.96,,,,,,,,,,,,,999.0,,,999.0,,,,999.0,999.0,,,,,999.0,,999.0,,,,
1949,3,12,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,-999.0,,,,-999.0,-999.0,,,,,-999.0,,-999.0,,,,
1949,3,14,,,,,,,,,,,,0.0,,,,0.0,0.0,,59.0,33.08,,,,,,,,,,,,,9999.0,,,9999.0,,,,9999.0,9999.0,,,,,9999.0,,9999.0,,,,
1949,3,15,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,,,-99.0,,,,
1949,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,,,,,,99.0,,,,
1949,3,17,,,,,,,,,,,,102.0,,,,0.0,0.0,,41.0,33.08,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,-9999.0,,,,,1.0,,1.0,,,,
1949,3,18,,,,,,,,,,,,0.0,,,,,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,
1949,3,19,,,,,,,,,,,,,,,,,0.0,,39.92,30.92,,,,,,,,,,,,,999.0,,,999.0,,,,1.0,999.0,,,,,999.0,,1.0,,,,
1949,3,20,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,-999.0,,,,,-999.0,,,,,-999.0,,,,,,
1949,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,
1949,3,22,,,,,,,,,,,,0.0,,,,0.0,0.0,,48.92,30.02,,,,,,,,,,,,,9999.0,,,9999.0,,,,1.0,9999.0,,,,,9999.0,,9999.0,,,,
1949,3,23,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,-99.0,,,-99.0,,,,,-99.0,,,,,-99.0,,,,,,
1949,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,,,,99.0,,,,,99.0,,,,,,
1949,3,25,,,,,,,,,,,,0.0,,,,0.0,0.0,,37.94,21.92,,,,,,,,,,,,,-9999.0,,,-9999.0,,,,-9999.0,-9999.0,,,,,-9999.0,,1.0,,,,
1949,3,26,,,,,,,,,,,,,,,,,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,,-9.0,,,,,-9.0,,,,,-9.0,,,,,,
1949,3,27,,,,,,,,,,,,,,,,,0.0,,44.96,30.92,,,,,,,,,,,,,999.0,,,999.0,,,,1.0,999.0,,,,,999.0,,1.0,,,,
1949,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,-999.0,,,,,-999.0,,,,,,
1949,3,30,,,,,,,,,,,,0.0,,,,0.0,51.0,,30.02,17.06,,,,,,,,,,,,,9999.0,,,9999.0,,,,9999.0,9999.0,,,,,9999.0,,9999.0,,,,
1949,3,31,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,-99.0,,,-99.0,,,,-99.0,-99.0,,,,,-99.0,,-99.0,,,,
1949,4,1,,,,,,,,,,,,23.0,,,,0.0,0.0,,46.04,37.94,,,,,,,,,,,,,1.0,,-9999.0,,,,-9999.0,1.0,,,,,,1.0,,,,,,
1949,4,2,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,-9.0,,,,,,,,,,,,,
1949,4,3,,,,,,,,,,,,0.0,,,,0.0,0.0,,53.06,35.96,,,,,,,,,,,,,999.0,,999.0,,,,999.0,1.0,,,,,,999.0,,,,,,
1949,4,4,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,-999.0,,,,,,,-999.0,,,,,,
1949,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,
1949,4,6,,,,,,,,,,,,,,,,0.0,0.0,,55.94,42.980000000000004,,,,,,,,,,,,,9999.0,,9999.0,,,,9999.0,9999.0,,,,,,1.0,,,,,,
1949,4,7,,,,,,,,,,,,0.0,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,-99.0,,,,,,,,,,,,
1949,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,99.0,99.0,,,,,,,,,,,,
1949,4,9,,,,,,,,,,,,274.0,,,,0.0,0.0,,53.96,44.96,,,,,,,,,,,,,1.0,,-9999.0,,,,-9999.0,-9999.0,,,,,,1.0,,,,,,
1949,4,10,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,-9.0,-9.0,,,,,,,,,,,,
1949,4,11,,,,,,,,,,,,0.0,,,,0.0,0.0,,60.980000000000004,44.06,,,,,,,,,,,,,999.0,,999.0,,,,999.0,999.0,,,,,,999.0,,,,,,
1949,4,12,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,,,,,,,,,,,,,
1949,4,14,,,,,,,,,,,,0.0,,,,0.0,0.0,,53.96,41.0,,,,,,,,,,,,,9999.0,,9999.0,,,,9999.0,9999.0,,,,,,9999.0,,,,,,
1949,4,15,,,,,,,,,,,,0.0,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,-99.0,,,,,,-99.0,,,,,,
1949,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,99.0,99.0,,,,,,99.0,,,,,,
1949,4,17,,,,,,,,,,,,0.0,,,,0.0,0.0,,60.980000000000004,39.02,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,1.0,,,,,,-9999.0,,,,,,
1949,4,18,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,,,,,,,-9.0,,,,,,
1949,4,19,,,,,,,,,,,,0.0,,,,0.0,0.0,,60.980000000000004,42.08,,,,,,,,,,,,,999.0,,999.0,,,,999.0,1.0,,,,,,999.0,,,,,,
1949,4,20,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,-999.0,,,,,,,,,,,,,
1949,4,22,,,,,,,,,,,,,,,,0.0,0.0,,78.08,50.0,,,,,,,,,,,,,1.0,,9999.0,,,,9999.0,1.0,,,,,,1.0,,,,,,
1949,4,23,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,4,25,,,,,,,,,,,,0.0,,,,0.0,0.0,,57.92,37.94,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,,,,,1.0,,,,,,
1949,4,26,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,-9.0,,,,,,,,,,,,
1949,4,27,,,,,,,,,,,,0.0,,,,0.0,0.0,,57.02,37.04,,,,,,,,,,,,,999.0,,999.0,,,,999.0,999.0,,,,,,999.0,,,,,,
1949,4,28,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,-999.0,-999.0,,,,,,,,,,,,
1949,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,
1949,4,30,,,,,,,,,,,,86.0,,,,0.0,0.0,,57.92,44.06,,,,,,,,,,,,,9999.0,,9999.0,,,,9999.0,1.0,,,,,,1.0,,,,,,
1949,4,31,,,,,,,,,,,,0.0,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,,,,,,,,,,,,,
1949,5,1,,,,,,,,,,,,3.0,,,,0.0,0.0,,64.94,51.08,,,,,,,,,,,,,1.0,,-9999.0,,,,,1.0,,,,,,1.0,,,,,,
