YEAR,MONTH,DAY,ACMC,ACMH,ACSC,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03,WV20
2010,7,25,,,,,178.0,10132.0,9898.0,206.0,42.0,1245.0,1244.0,0.0,,61.0,43.0,88.0,0.0,0.0,,87.08000000000001,68.0,,,260.0,250.0,,,0.0,,89.0,112.0,,,1.0,,-9999.0,-9999.0,-9999.0,,-9999.0,1.0,,,-9999.0,-9999.0,,,-9999.0,,,,,,,
2010,7,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,,-9.0,-9.0,-9.0,,-9.0,,,,-9.0,-9.0,,,-9.0,,,,,,,
2010,7,27,,,,,183.0,115.0,881.0,211.0,41.0,534.0,832.0,0.0,,63.0,45.0,87.0,0.0,0.0,,89.96000000000001,68.0,,,250.0,210.0,,,0.0,,103.0,148.0,,,1.0,,999.0,999.0,999.0,,999.0,1.0,,,999.0,999.0,,,999.0,,,,,,,
2010,7,28,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,-999.0,,,-999.0,,,,-999.0,,,,,,,,,,,
2010,7,30,,,,,189.0,119.0,9871.0,211.0,29.0,742.0,742.0,,,73.0,51.0,94.0,0.0,0.0,,82.94,71.06,,,320.0,330.0,,,0.0,,76.0,94.0,,,1.0,,1.0,9999.0,1.0,,9999.0,9999.0,,,9999.0,1.0,,,1.0,,,,,,,
2010,7,31,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,-99.0,0.0,,-99.0,,,,-99.0,,,,,,,,,,,
2010,8,1,,,,,178.0,10142.0,9902.0,200.0,19.0,1757.0,639.0,0.0,,71.0,53.0,87.0,0.0,0.0,,84.02,68.0,,,160.0,60.0,,,0.0,,45.0,130.0,,,1.0,-9999.0,,,-9999.0,,1.0,1.0,-9999.0,,,1.0,,,-9999.0,,,,,,,
2010,8,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,-9.0,,,-9.0,,0.0,,-9.0,,,,,,-9.0,,,,,,,
2010,8,3,,,,,189.0,156.0,915.0,211.0,21.0,544.0,325.0,0.0,,68.0,50.0,90.0,0.0,0.0,,87.08000000000001,66.92,,,220.0,240.0,,,0.0,,58.0,76.0,,,999.0,999.0,,,999.0,,1.0,1.0,999.0,,,999.0,,,999.0,,,,,,,
2010,8,4,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,-999.0,,,-999.0,,0.0,,-999.0,,,,,,,,,,,,,
2010,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,
2010,8,6,,,,,217.0,98.0,9865.0,233.0,29.0,1143.0,1219.0,,,75.0,50.0,94.0,0.0,0.0,,89.06,71.06,,,270.0,270.0,,,0.0,,76.0,98.0,,,1.0,9999.0,,,1.0,,1.0,1.0,9999.0,,,1.0,,,1.0,,,,,,,
2010,8,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,-99.0,,,,,0.0,,-99.0,,,,,,,,,,,,,
2010,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,,,99.0,,,,,,99.0,,,,,,,
2010,8,9,,,,,139.0,10115.0,9871.0,172.0,33.0,1458.0,1315.0,0.0,,59.0,39.0,84.0,0.0,0.0,,82.04,64.04,,,280.0,280.0,,,0.0,,89.0,116.0,,,1.0,-9999.0,,,-9999.0,,-9999.0,1.0,-9999.0,,,-9999.0,,,-9999.0,,,,,,,
2010,8,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,-9.0,,,-9.0,,,,-9.0,,,-9.0,,,-9.0,,,,,,,
2010,8,11,,,,,150.0,146.0,909.0,178.0,30.0,455.0,526.0,0.0,,65.0,45.0,90.0,0.0,0.0,,82.04,59.0,,,190.0,240.0,,,0.0,,76.0,103.0,,,1.0,999.0,,,999.0,,1.0,1.0,999.0,,,999.0,,,999.0,,,,,,,
2010,8,12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,-999.0,,,-999.0,,0.0,,-999.0,,,-999.0,,,-999.0,,,,,,,
2010,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,9.0,,,,,,,9.0,,,9.0,,,,,,,
2010,8,14,,,,,200.0,139.0,9898.0,217.0,26.0,1426.0,1432.0,8.0,,78.0,65.0,94.0,0.0,0.0,,82.94,69.98,,,290.0,300.0,,,0.0,,63.0,72.0,,,1.0,9999.0,,,1.0,,1.0,1.0,9999.0,,,1.0,,,1.0,,,,,,,
2010,8,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,-99.0,,,,,,,,,,,,,
2010,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,,,,,99.0,,,,,,,
2010,8,17,,,,,217.0,10119.0,9892.0,228.0,18.0,1357.0,1356.0,76.0,,83.0,69.0,94.0,0.0,0.0,,84.02,73.04,,,180.0,170.0,,,0.0,,63.0,80.0,,,1.0,-9999.0,,,1.0,,1.0,1.0,-9999.0,,,1.0,,,1.0,,,,,,,
2010,8,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2010,8,19,,,,,217.0,98.0,858.0,233.0,23.0,557.0,999.0,0.0,,77.0,55.0,100.0,0.0,0.0,,89.06,71.96,,,40.0,999.0,,,0.0,,63.0,999.0,,,1.0,1.0,,,999.0,,1.0,1.0,1.0,,,1.0,,,999.0,,,,,,,
2010,8,20,,,,,,,,,,,130.0,0.0,,,,,0.0,0.0,,,,,,,15.0,,,0.0,,,8.0,,,,,,,-999.0,,0.0,,,,,,,,-999.0,,,,,,,
2010,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2010,8,22,,,,,228.0,102.0,9868.0,239.0,26.0,1337.0,9999.0,,,81.0,70.0,91.0,0.0,0.0,,87.08000000000001,75.92,,,230.0,9999.0,,,0.0,,49.0,9999.0,,,1.0,9999.0,,,9999.0,,1.0,1.0,9999.0,,,1.0,,,1.0,,,,,,,
2010,8,23,,,,,,,,,,,15.0,0.0,,,,,0.0,0.0,,,,,,,2.0,,,0.0,,,1.0,,,,-99.0,,,-99.0,,,,-99.0,,,,,,,,,,,,,
2010,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,99.0,,99.0,,,,,,99.0,,,,,,,
2010,8,25,,,,,128.0,10146.0,9902.0,167.0,48.0,1258.0,1240.0,0.0,,55.0,35.0,78.0,0.0,0.0,,82.04,60.980000000000004,,,260.0,260.0,,,0.0,,98.0,125.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,,,-9999.0,,,-9999.0,,,,,,,
2010,8,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,-9.0,,,,,-9.0,-9.0,-9.0,,,-9.0,,,-9.0,,,,,,,
2010,8,27,,,,,133.0,173.0,932.0,167.0,38.0,420.0,337.0,0.0,,58.0,40.0,84.0,0.0,0.0,,84.91999999999999,57.92,,,240.0,260.0,,,0.0,,89.0,112.0,,,999.0,999.0,,,1.0,,999.0,999.0,999.0,,,999.0,,,999.0,,,,,,,
2010,8,28,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-999.0,-999.0,,,0.0,,-999.0,-999.0,-999.0,,,-999.0,,,,,,,,,,
2010,8,30,,,,,167.0,135.0,9898.0,194.0,31.0,1721.0,1208.0,0.0,,64.0,45.0,87.0,0.0,0.0,,87.08000000000001,62.059999999999995,,,260.0,240.0,,,0.0,,72.0,89.0,,,9999.0,9999.0,,,9999.0,,9999.0,9999.0,9999.0,,,9999.0,,,9999.0,,,,,,,
2010,8,31,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,-99.0,,,-99.0,,,,-99.0,,,,,,-99.0,,,,,,,
2010,9,1,,,,,183.0,10142.0,9909.0,211.0,41.0,1828.0,1818.0,0.0,,66.0,39.0,88.0,0.0,0.0,,91.94,68.0,,,280.0,280.0,,,0.0,,130.0,174.0,,,1.0,,-9999.0,,1.0,,-9999.0,1.0,,,,-9999.0,,,1.0,,,,,,,
2010,9,2,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,,,,0.0,,-9.0,,,,,,,,,,,,,,,
2010,9,3,,,,,211.0,122.0,888.0,222.0,28.0,117.0,112.0,15.0,,85.0,69.0,97.0,0.0,0.0,,82.94,71.06,,,210.0,220.0,,,0.0,,58.0,72.0,,,1.0,,1.0,,1.0,,999.0,1.0,,,,1.0,,,1.0,,,,,,,
2010,9,4,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,-999.0,,,,,,,,,,,,,,,
2010,9,6,,,,,67.0,98.0,9851.0,106.0,70.0,1448.0,1659.0,5.0,,58.0,43.0,87.0,0.0,0.0,,68.0,51.98,,,280.0,280.0,,,0.0,,116.0,165.0,,,9999.0,,9999.0,,9999.0,,9999.0,9999.0,,,,9999.0,,,1.0,,,,,,,
2010,9,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,-99.0,,-99.0,,,,-99.0,-99.0,,,,-99.0,,,,,,,,,,
2010,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,99.0,99.0,,,,99.0,,,99.0,,,,,,,
2010,9,9,,,,,122.0,10163.0,9925.0,150.0,29.0,1147.0,1146.0,8.0,,64.0,48.0,93.0,0.0,0.0,,75.02,57.02,,,210.0,220.0,,,0.0,,76.0,94.0,,,-9999.0,,-9999.0,,1.0,,-9999.0,-9999.0,,,,-9999.0,,,1.0,,,,,,,
2010,9,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,,-9.0,,,,-9.0,-9.0,,,,-9.0,,,,,,,,,,
2010,9,11,,,,,106.0,115.0,878.0,161.0,82.0,409.0,409.0,0.0,,45.0,20.0,61.0,0.0,0.0,,87.98,62.959999999999994,,,230.0,230.0,,,0.0,,161.0,201.0,,,999.0,,999.0,,999.0,,999.0,999.0,,,,999.0,,,999.0,,,,,,,
2010,9,12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-999.0,,-999.0,,-999.0,,-999.0,-999.0,,,,-999.0,,,-999.0,,,,,,,
2010,9,14,,,,,83.0,176.0,9936.0,117.0,34.0,1406.0,1511.0,0.0,,62.0,42.0,86.0,0.0,0.0,,69.98,50.0,,,290.0,330.0,,,0.0,,72.0,89.0,,,9999.0,,9999.0,,9999.0,,9999.0,9999.0,,,,9999.0,,,9999.0,,,,,,,
2010,9,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-99.0,,-99.0,,-99.0,,-99.0,-99.0,,,,-99.0,,,-99.0,,,,,,,
2010,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,99.0,99.0,,,,99.0,,,99.0,,,,,,,
2010,9,17,,,,,117.0,10135.0,9898.0,133.0,20.0,1043.0,950.0,99.0,,84.0,51.0,97.0,0.0,0.0,,68.0,53.06,,,150.0,150.0,,,0.0,,72.0,98.0,,,1.0,,-9999.0,,1.0,,-9999.0,-9999.0,,,,1.0,,,1.0,,,,,,,
2010,9,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,,-9.0,,,,-9.0,-9.0,,,,,,,,,,,,,,
2010,9,19,,,,,117.0,152.0,909.0,144.0,38.0,424.0,423.0,0.0,,67.0,36.0,97.0,0.0,0.0,,75.92,57.02,,,320.0,310.0,,,0.0,,89.0,130.0,,,1.0,,999.0,,999.0,,999.0,999.0,,,,1.0,,,999.0,,,,,,,
2010,9,20,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,-999.0,,-999.0,,-999.0,-999.0,,,,,,,-999.0,,,,,,,
2010,9,22,,,,,78.0,183.0,9936.0,122.0,34.0,2215.0,2214.0,0.0,,56.0,38.0,80.0,0.0,0.0,,73.94,51.08,,,340.0,340.0,,,0.0,,76.0,98.0,,,9999.0,,9999.0,,9999.0,,9999.0,9999.0,,,,9999.0,,,9999.0,,,,,,,
2010,9,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-99.0,,-99.0,,-99.0,,-99.0,-99.0,,,,-99.0,,,-99.0,,,,,,,
2010,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,99.0,99.0,,,,99.0,,,99.0,,,,,,,
2010,9,25,,,,,144.0,10091.0,9851.0,156.0,38.0,1921.0,1920.0,353.0,,85.0,67.0,97.0,0.0,0.0,,75.02,57.02,,,360.0,350.0,,,0.0,,89.0,125.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,-9999.0,,,1.0,,,,,,,
2010,9,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,
2010,9,27,,,,,94.0,200.0,953.0,117.0,20.0,4.0,2.0,0.0,,75.0,54.0,93.0,0.0,0.0,,64.94,50.0,,,350.0,350.0,,,0.0,,58.0,76.0,,,999.0,,999.0,,999.0,,999.0,1.0,,,,999.0,,,999.0,,,,,,,
2010,9,28,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,-999.0,,,,-999.0,,,,,,,,,,,,,,,
2010,9,30,,,,,106.0,224.0,9980.0,133.0,19.0,1013.0,944.0,0.0,,66.0,51.0,87.0,0.0,0.0,,69.98,57.92,,,30.0,40.0,,,0.0,,45.0,63.0,,,9999.0,,9999.0,,9999.0,,9999.0,9999.0,,,,9999.0,,,9999.0,,,,,,,
2010,9,31,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-99.0,,-99.0,,-99.0,,-99.0,-99.0,,,,-99.0,,,-99.0,,,,,,,
2010,10,1,,,,,56.0,10169.0,9925.0,94.0,32.0,1452.0,1321.0,0.0,,62.0,39.0,86.0,0.0,0.0,,66.02,46.04,,,330.0,310.0,,,0.0,,72.0,94.0,,,-9999.0,,-9999.0,,1.0,,-9999.0,-9999.0,,,,-9999.0,,,1.0,,,,,,,
2010,10,2,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,,-9.0,,0.0,,-9.0,,,,,,,,,,,,,,,
2010,10,3,,,,,83.0,173.0,919.0,89.0,41.0,751.0,104.0,79.0,,89.0,77.0,97.0,0.0,0.0,,55.04,44.06,,,20.0,290.0,,,0.0,,98.0,139.0,,,1.0,,999.0,,1.0,,999.0,1.0,,,,1.0,,,1.0,,,,,,,
2010,10,4,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,-999.0,,,,-999.0,,,,,,,,,,,,,,,
2010,10,6,,,,,39.0,268.0,20.0,72.0,37.0,1354.0,734.0,0.0,,63.0,46.0,82.0,0.0,0.0,,60.980000000000004,42.980000000000004,,,360.0,80.0,,,0.0,,67.0,98.0,,,9999.0,,9999.0,,9999.0,,9999.0,9999.0,,,,9999.0,,,9999.0,,,,,,,
2010,10,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,-99.0,,-99.0,,-99.0,,-99.0,-99.0,,,,-99.0,,,-99.0,,,,,,,
2010,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,99.0,99.0,,,,99.0,,,99.0,,,,,,,
2010,10,9,,,,,61.0,10159.0,9925.0,100.0,34.0,1319.0,1234.0,0.0,,59.0,35.0,93.0,0.0,0.0,,69.98,44.06,,,310.0,310.0,,,0.0,,72.0,103.0,,,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,,-9999.0,,,-9999.0,,,,,,,
2010,10,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,,-9.0,,-9.0,,-9.0,-9.0,,,,-9.0,,,-9.0,,,,,,,
2010,10,11,,,,,61.0,152.0,902.0,106.0,41.0,344.0,452.0,0.0,,59.0,31.0,86.0,0.0,0.0,,71.06,46.94,,,300.0,300.0,,,0.0,,76.0,107.0,,,999.0,,999.0,,999.0,,999.0,999.0,,,,999.0,,,999.0,,,,,,,
2010,10,12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-999.0,,-999.0,,-999.0,,-999.0,-999.0,,,,-999.0,,,-999.0,,,,,,,
2010,10,14,,,,,89.0,166.0,9925.0,122.0,17.0,1646.0,1658.0,0.0,,64.0,46.0,87.0,0.0,0.0,,73.04,48.92,,,170.0,170.0,,,0.0,,45.0,54.0,,,9999.0,,9999.0,,9999.0,,9999.0,9999.0,,,,9999.0,,,9999.0,,,,,,,
2010,10,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,-99.0,,-99.0,,-99.0,-99.0,,,,,,,-99.0,,,,,,,
2010,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,99.0,,,,,,,99.0,,,,,,,
2010,10,17,,,,,117.0,10098.0,9858.0,144.0,18.0,2139.0,2248.0,0.0,,69.0,33.0,90.0,0.0,0.0,,80.96,53.06,,,50.0,30.0,,,0.0,,58.0,72.0,,,1.0,,-9999.0,,-9999.0,,-9999.0,1.0,,,,-9999.0,,,-9999.0,,,,,,,
2010,10,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,,-9.0,,-9.0,,-9.0,,,,,,,,-9.0,,,,,,,
2010,10,19,,,,,72.0,146.0,898.0,100.0,16.0,835.0,746.0,0.0,,72.0,39.0,90.0,0.0,0.0,,66.02,48.92,,,30.0,150.0,,,0.0,,45.0,49.0,,,1.0,,999.0,,999.0,,999.0,1.0,,,,1.0,,,999.0,,,,,,,
2010,10,20,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,
2010,10,22,,,,,44.0,139.0,9898.0,83.0,34.0,1804.0,1803.0,10.0,,61.0,35.0,96.0,0.0,0.0,,62.959999999999994,44.06,,,250.0,250.0,,,0.0,,103.0,156.0,,,1.0,,9999.0,,1.0,,9999.0,9999.0,,,,1.0,,,1.0,,,,,,,
2010,10,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,,,-99.0,,,,-99.0,-99.0,,,,,,,,,,,,,,
2010,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,99.0,99.0,,,,99.0,,,,,,,,,,
2010,10,25,,,,,44.0,10179.0,9939.0,78.0,27.0,1520.0,1519.0,0.0,,64.0,38.0,89.0,0.0,0.0,,64.04,39.92,,,230.0,230.0,,,0.0,,76.0,94.0,,,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,,-9999.0,,,-9999.0,,,,,,,
2010,10,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,,-9.0,,-9.0,,-9.0,-9.0,,,,-9.0,,,-9.0,,,,,,,
2010,10,27,,,,,22.0,166.0,919.0,78.0,32.0,435.0,211.0,0.0,,54.0,28.0,86.0,0.0,0.0,,64.94,46.04,,,310.0,300.0,,,0.0,,72.0,98.0,,,999.0,,999.0,,999.0,,999.0,999.0,,,,999.0,,,999.0,,,,,,,
2010,10,28,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-999.0,,-999.0,,-999.0,,-999.0,-999.0,,,,-999.0,,,-999.0,,,,,,,
2010,10,30,,,,,6.0,139.0,9895.0,56.0,30.0,1424.0,1422.0,0.0,,56.0,31.0,79.0,0.0,0.0,,60.08,37.94,,,290.0,310.0,,,0.0,,76.0,98.0,,,9999.0,,9999.0,,9999.0,,9999.0,9999.0,,,,9999.0,,,9999.0,,,,,,,
2010,10,31,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,,,-99.0,,,,-99.0,-99.0,,,,,,,,,,,,,,
2010,11,1,,,,,-28.0,10315.0,10058.0,11.0,11.0,305.0,1733.0,0.0,,65.0,44.0,85.0,0.0,0.0,,48.92,28.94,,,20.0,120.0,,,0.0,,36.0,40.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,,
2010,11,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,-9.0,-9.0,-9.0,-9.0,,-9.0,,-9.0,,,-9.0,-9.0,,-9.0,,-9.0,,,,,
2010,11,3,,,,,-17.0,308.0,64.0,17.0,17.0,548.0,547.0,0.0,,68.0,41.0,89.0,0.0,0.0,,50.0,28.94,,,30.0,40.0,,,0.0,,54.0,72.0,,,1.0,999.0,999.0,999.0,999.0,,999.0,1.0,999.0,,,999.0,999.0,,999.0,,999.0,,,,,
2010,11,4,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,-999.0,,,,-999.0,,,,,
2010,11,6,,,,,11.0,9999.0,9999.0,33.0,34.0,2045.0,2045.0,3.0,,75.0,61.0,89.0,0.0,0.0,,51.98,33.98,,,360.0,360.0,,,0.0,,112.0,139.0,,,9999.0,9999.0,9999.0,9999.0,1.0,,1.0,1.0,9999.0,,,1.0,9999.0,,1.0,,9999.0,,,,,
2010,11,7,,,,,,101.0,98.0,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,0.0,,,,,,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,-99.0,,,,,,,,,
2010,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,99.0,99.0,,99.0,99.0,99.0,,,99.0,99.0,,,,,,,,,
2010,11,9,,,,,-56.0,10257.0,9997.0,-11.0,28.0,2340.0,1355.0,0.0,,60.0,45.0,75.0,0.0,0.0,,44.06,26.060000000000002,,,230.0,310.0,,,0.0,,54.0,72.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,,
2010,11,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,-9.0,-9.0,-9.0,-9.0,,-9.0,-9.0,-9.0,,,-9.0,-9.0,,-9.0,,-9.0,,,,,
2010,11,11,,,,,-50.0,254.0,14.0,6.0,39.0,103.0,103.0,0.0,,54.0,32.0,78.0,0.0,0.0,,53.06,26.96,,,230.0,230.0,,,0.0,,89.0,107.0,,,999.0,999.0,999.0,999.0,999.0,,999.0,999.0,999.0,,,999.0,999.0,,999.0,,999.0,,,,,
2010,11,12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,-999.0,-999.0,-999.0,-999.0,-999.0,,,,-999.0,,,-999.0,-999.0,,-999.0,,-999.0,,,,,
2010,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,9.0,,,,,,,,,,
2010,11,14,,,,,33.0,186.0,9936.0,61.0,10.0,1155.0,1216.0,0.0,,76.0,51.0,96.0,0.0,0.0,,57.92,35.96,,,110.0,110.0,,,0.0,,45.0,58.0,,,1.0,1.0,9999.0,9999.0,9999.0,,1.0,1.0,9999.0,,,1.0,9999.0,,9999.0,,9999.0,,,,,
2010,11,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,,,-99.0,-99.0,-99.0,,,,,,,,-99.0,,-99.0,,-99.0,,,,,
2010,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,99.0,,,,,,99.0,,99.0,,99.0,,,,,
2010,11,17,,,,,44.0,10291.0,10037.0,67.0,10.0,1644.0,1640.0,0.0,,81.0,52.0,100.0,0.0,0.0,,62.059999999999995,33.98,,,140.0,140.0,,,0.0,,40.0,58.0,,,1.0,1.0,-9999.0,-9999.0,-9999.0,,1.0,1.0,-9999.0,,,1.0,-9999.0,,-9999.0,,-9999.0,,,,,
2010,11,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,,-9.0,-9.0,-9.0,,0.0,,,,,,-9.0,,-9.0,,-9.0,,,,,
2010,11,19,,,,,44.0,284.0,41.0,67.0,7.0,513.0,443.0,0.0,,80.0,43.0,100.0,0.0,0.0,,62.059999999999995,35.96,,,140.0,140.0,,,0.0,,31.0,40.0,,,1.0,1.0,999.0,999.0,999.0,,1.0,1.0,1.0,,,1.0,999.0,,999.0,,999.0,,,,,
2010,11,20,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,-999.0,-999.0,,,0.0,,0.0,,,,-999.0,,,,-999.0,,,,,
2010,11,22,,,,,17.0,129.0,9881.0,39.0,57.0,252.0,1420.0,10.0,,77.0,62.0,100.0,0.0,0.0,,55.04,35.06,,,250.0,230.0,,,0.0,,107.0,134.0,,,1.0,9999.0,9999.0,9999.0,9999.0,,9999.0,9999.0,9999.0,,,1.0,9999.0,,1.0,,9999.0,,,,,
2010,11,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,,-99.0,-99.0,-99.0,-99.0,,-99.0,-99.0,-99.0,,,,-99.0,,,,-99.0,,,,,
2010,11,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,99.0,99.0,,99.0,99.0,99.0,,,99.0,99.0,,99.0,,99.0,,,,,
2010,11,25,,,,,28.0,10061.0,9837.0,44.0,38.0,2329.0,2354.0,135.0,,84.0,66.0,93.0,0.0,0.0,,50.0,30.92,,,340.0,340.0,,,0.0,,103.0,139.0,,,1.0,-9999.0,-9999.0,-9999.0,1.0,,1.0,1.0,-9999.0,,,1.0,-9999.0,,1.0,,-9999.0,,,,,
2010,11,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,-9.0,-9.0,-9.0,0.0,,,,-9.0,,,,-9.0,,,,-9.0,,,,,
