YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT12,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
1946,10,25,,,,,,,,,,0.0,,,,,0.0,0.0,,55.04,30.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,10,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,10,27,,,,,,,,,,15.0,,,,,0.0,0.0,,53.96,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,10,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,10,30,,,,,,,,,,297.0,,,,,0.0,0.0,,53.06,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,10,31,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,1,,,,,,,,,,74.0,,,,,0.0,0.0,,51.08,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,3,,,,,,,,,,0.0,,,,,0.0,0.0,,51.98,30.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,6,,,,,,,,,,0.0,,,,,0.0,0.0,,57.92,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,9,,,,,,,,,,20.0,,,,,0.0,0.0,,53.96,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,11,,,,,,,,,,25.0,,,,,0.0,0.0,,48.02,30.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,14,,,,,,,,,,51.0,,,,,0.0,0.0,,48.02,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,15,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,17,,,,,,,,,,0.0,,,,,0.0,0.0,,53.06,30.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,19,,,,,,,,,,0.0,,,,,0.0,0.0,,55.94,33.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,22,,,,,,,,,,0.0,,,,,0.0,0.0,,53.06,28.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,25,,,,,,,,,,0.0,,,,,0.0,0.0,,48.02,28.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,26,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,27,,,,,,,,,,371.0,,,,,0.0,0.0,,55.94,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,28,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,30,,,,,,,,,,5.0,,,,,0.0,0.0,,50.0,37.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,11,31,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,1,,,,,,,,,,15.0,,,,,0.0,0.0,,53.06,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,3,,,,,,,,,,0.0,,,,,0.0,0.0,,53.06,42.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,4,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,6,,,,,,,,,,66.0,,,,,0.0,0.0,,57.02,46.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,7,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,9,,,,,,,,,,10.0,,,,,0.0,0.0,,51.08,42.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,11,,,,,,,,,,41.0,,,,,0.0,0.0,,50.0,44.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,12,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,14,,,,,,,,,,,,,,,0.0,0.0,,50.0,42.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,17,,,,,,,,,,318.0,,,,,0.0,0.0,,53.96,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,19,,,,,,,,,,216.0,,,,,0.0,0.0,,55.04,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,20,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,22,,,,,,,,,,343.0,,,,,0.0,0.0,,55.04,46.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,23,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,25,,,,,,,,,,0.0,,,,,0.0,0.0,,41.0,28.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,27,,,,,,,,,,0.0,,,,,0.0,0.0,,42.980000000000004,30.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,30,,,,,,,,,,,,,,,0.0,0.0,,44.96,33.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,12,31,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,1,,,,,,,,,,10.0,,,,,0.0,0.0,,42.08,30.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,3,,,,,,,,,,0.0,,,,,0.0,0.0,,42.08,26.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,6,,,,,,,,,,0.0,,,,,0.0,0.0,,37.94,21.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,7,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,9,,,,,,,,,,0.0,,,,,0.0,0.0,,37.94,28.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,11,,,,,,,,,,0.0,,,,,0.0,0.0,,46.04,26.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,14,,,,,,,,,,13.0,,,,,0.0,0.0,,41.0,30.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,15,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,17,,,,,,,,,,15.0,,,,,0.0,0.0,,44.06,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,19,,,,,,,,,,64.0,,,,,,0.0,,42.08,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,20,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,22,,,,,,,,,,0.0,,,,,0.0,0.0,,30.92,17.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,23,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,25,,,,,,,,,,0.0,,,,,0.0,0.0,,35.96,21.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,27,,,,,,,,,,0.0,,,,,0.0,0.0,,33.98,24.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,28,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,30,,,,,,,,,,,,,,,0.0,0.0,,46.04,30.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,1,,,,,,,,,,198.0,,,,,,,,53.06,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,2,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,3,,,,,,,,,,89.0,,,,,,,,51.98,33.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,4,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,6,,,,,,,,,,0.0,,,,,,,,53.06,28.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,7,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,9,,,,,,,,,,0.0,,,,,,,,51.08,26.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,10,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,11,,,,,,,,,,0.0,,,,,,,,55.04,37.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,12,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,14,,,,,,,,,,3.0,,,,,,,,48.92,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,15,,,,,,,,,,0.0,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,17,,,,,,,,,,43.0,,,,,,,,48.02,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,18,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,19,,,,,,,,,,74.0,,,,,,,,62.059999999999995,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,22,,,,,,,,,,193.0,,,,,,,,51.98,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,23,,,,,,,,,,0.0,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,25,,,,,,,,,,3.0,,,,,,,,60.980000000000004,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,26,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,27,,,,,,,,,,0.0,,,,,,,,62.059999999999995,28.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,28,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,30,,,,,,,,,,,,,,,,,,48.92,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2,31,,,,,,,,,,0.0,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,3,1,,,,,,,,,,25.0,,,,,,,,62.059999999999995,30.02,,,,,,,,,,,,,,,-9999.0,,,,,,,,,,,,,,,,,,,,
1947,3,2,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,
1947,3,3,,,,,,,,,,51.0,,,,,,,,55.04,39.02,,,,,,,,,,,,,,,999.0,,,,,,,,,,,,,,,,,,,,
1947,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,
1947,3,6,,,,,,,,,,15.0,,,,,,,,51.98,39.92,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,,,,,,
1947,3,7,,,,,,,,,,0.0,,,,,,,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,
1947,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,
1947,3,9,,,,,,,,,,10.0,,,,,,,,44.06,30.92,,,,,,,,,,,,,,,-9999.0,,,,,,,,,,,,,,,,,,,,
1947,3,10,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,
1947,3,11,,,,,,,,,,104.0,,,,,,,,53.96,39.92,,,,,,,,,,,,,,,999.0,,,,,,,,,,,,,,,,,,,,
1947,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,
1947,3,14,,,,,,,,,,198.0,,,,,,,,55.04,42.08,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,,,,,,
1947,3,15,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,
1947,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,
1947,3,17,,,,,,,,,,3.0,,,,,,,,57.02,39.02,,,,,,,,,,,,,,,-9999.0,,,,,,,,,,,,,,,,,,,,
1947,3,18,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,
1947,3,19,,,,,,,,,,0.0,,,,,,,,60.980000000000004,37.94,,,,,,,,,,,,,,,999.0,,,,,,,,,,,,,,,,,,,,
1947,3,20,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,
1947,3,22,,,,,,,,,,0.0,,,,,,,,73.94,39.92,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,,,,,,
1947,3,23,,,,,,,,,,0.0,,,,,,,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,
1947,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,
1947,3,25,,,,,,,,,,0.0,,,,,,,,80.06,42.08,,,,,,,,,,,,,,,-9999.0,,,,,,,,,,,,,,,,,,,,
1947,3,26,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,
1947,3,27,,,,,,,,,,0.0,,,,,,,,75.92,37.94,,,,,,,,,,,,,,,999.0,,,,,,,,,,,,,,,,,,,,
1947,3,28,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,
1947,3,30,,,,,,,,,,,,,,,,,,57.92,42.08,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,,,,,,
1947,3,31,,,,,,,,,,0.0,,,,,,,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,
1947,4,1,,,,,,,,,,43.0,,,,,0.0,0.0,,55.94,46.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,3,,,,,,,,,,3.0,,,,,0.0,0.0,,57.02,42.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,6,,,,,,,,,,23.0,,,,,0.0,0.0,,53.06,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,9,,,,,,,,,,20.0,,,,,0.0,0.0,,55.04,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,11,,,,,,,,,,20.0,,,,,0.0,0.0,,59.0,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,12,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,14,,,,,,,,,,8.0,,,,,0.0,0.0,,55.94,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,17,,,,,,,,,,0.0,,,,,0.0,0.0,,64.94,33.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,19,,,,,,,,,,0.0,,,,,0.0,0.0,,78.98,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,22,,,,,,,,,,0.0,,,,,0.0,0.0,,84.02,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,25,,,,,,,,,,0.0,,,,,0.0,0.0,,80.96,46.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,27,,,,,,,,,,66.0,,,,,0.0,0.0,,60.980000000000004,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,30,,,,,,,,,,25.0,,,,,0.0,0.0,,60.980000000000004,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,1,,,,,,,,,,0.0,,,,,0.0,0.0,,82.94,51.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,2,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,3,,,,,,,,,,0.0,,,,,0.0,0.0,,68.0,51.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,6,,,,,,,,,,0.0,,,,,0.0,0.0,,71.06,48.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,9,,,,,,,,,,0.0,,,,,0.0,0.0,,71.06,53.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,10,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,11,,,,,,,,,,0.0,,,,,0.0,0.0,,75.92,46.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,12,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,14,,,,,,,,,,10.0,,,,,0.0,0.0,,62.059999999999995,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,17,,,,,,,,,,0.0,,,,,0.0,0.0,,75.02,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,19,,,,,,,,,,,,,,,0.0,0.0,,66.02,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,22,,,,,,,,,,0.0,,,,,0.0,0.0,,69.08,42.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,25,,,,,,,,,,0.0,,,,,0.0,0.0,,64.94,48.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,27,,,,,,,,,,0.0,,,,,0.0,0.0,,69.98,44.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,30,,,,,,,,,,0.0,,,,,0.0,0.0,,71.06,46.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,5,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,6,1,,,,,,,,,,112.0,,,,,0.0,0.0,,69.98,53.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,6,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,6,3,,,,,,,,,,58.0,,,,,0.0,0.0,,64.94,53.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,6,4,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,6,6,,,,,,,,,,10.0,,,,,0.0,0.0,,69.98,53.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,6,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,6,9,,,,,,,,,,28.0,,,,,0.0,0.0,,75.02,53.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,6,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,6,11,,,,,,,,,,114.0,,,,,0.0,0.0,,75.02,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,6,12,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,6,14,,,,,,,,,,69.0,,,,,0.0,0.0,,66.92,55.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
